txName: TChiWZ
conditionDescription: None
condition: None
constraint: [[['W']],[['Z']]]
figureUrl: http://cms-results.web.cern.ch/cms-results/public-results/preliminary-results/SUS-16-024/CMS-PAS-SUS-16-024_Figure_010-a.png
dataUrl: http://cms-results.web.cern.ch/cms-results/public-results/preliminary-results/SUS-16-024/CMS-PAS-SUS-16-024_Figure_010-a.root
validated: None
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: True
upperLimits: [[[[102.5*GeV, 2.5*GeV], [102.5*GeV, 2.5*GeV]], 1.4996*pb],
[[[102.5*GeV, 7.5*GeV], [102.5*GeV, 7.5*GeV]], 1.269*pb],
[[[102.5*GeV, 12.5*GeV], [102.5*GeV, 12.5*GeV]], 1.2532*pb],
[[[102.5*GeV, 22.5*GeV], [102.5*GeV, 22.5*GeV]], 0.35327*pb],
[[[102.5*GeV, 27.5*GeV], [102.5*GeV, 27.5*GeV]], 0.3692*pb],
[[[102.5*GeV, 32.5*GeV], [102.5*GeV, 32.5*GeV]], 0.38627*pb],
[[[102.5*GeV, 37.5*GeV], [102.5*GeV, 37.5*GeV]], 0.40599*pb],
[[[102.5*GeV, 42.5*GeV], [102.5*GeV, 42.5*GeV]], 0.44298*pb],
[[[102.5*GeV, 47.5*GeV], [102.5*GeV, 47.5*GeV]], 0.5108*pb],
[[[102.5*GeV, 52.5*GeV], [102.5*GeV, 52.5*GeV]], 0.62003*pb],
[[[102.5*GeV, 57.5*GeV], [102.5*GeV, 57.5*GeV]], 0.78027*pb],
[[[102.5*GeV, 62.5*GeV], [102.5*GeV, 62.5*GeV]], 0.97131*pb],
[[[102.5*GeV, 67.5*GeV], [102.5*GeV, 67.5*GeV]], 1.2939*pb],
[[[102.5*GeV, 72.5*GeV], [102.5*GeV, 72.5*GeV]], 1.927*pb],
[[[102.5*GeV, 77.5*GeV], [102.5*GeV, 77.5*GeV]], 3.0732*pb],
[[[102.5*GeV, 82.5*GeV], [102.5*GeV, 82.5*GeV]], 6.7274*pb],
[[[102.5*GeV, 87.5*GeV], [102.5*GeV, 87.5*GeV]], 16.765*pb],
